,Question,Answer,Documents
824,문화누리카드로 KTX나 비행기 같은 교통수단 티켓을 구매할 수 있나요?,"예, 문화누리카드는 교통수단 이용시에도 사용 가능하여 국내 여행시 KTX나 비행기 티켓 구매에 활용할 수 있습니다.",통합문화이용권 (문화누리카드)
825,온라인으로 스포츠 관련 용품을 구입하고자 합니다. 문화누리카드로 결제가 가능한가요?,"네, 문화누리카드는 온라인 가맹점에서도 이용 가능합니다. 체육용품 구매를 위해 사용할 수 있습니다.",통합문화이용권 (문화누리카드)
826,전통시장에서 문화누리카드를 사용할 수 있나요?,"문화누리카드는 해당 가맹점에서만 사용 가능하므로, 전통시장 내 가맹점 여부를 확인해야 합니다.",통합문화이용권 (문화누리카드)
827,지역축제의 티켓을 문화누리카드로 결제하고 싶습니다. 가능할까요?,"예, 문화누리카드는 지역축제를 비롯한 다양한 국내여행 관련 비용 지불에 사용할 수 있습니다.",통합문화이용권 (문화누리카드)
828,"제가 운동을 좋아하는데, 축구 경기 관람도 문화누리카드로 할 수 있나요?","네, 문화누리카드는 스포츠 관람에도 사용 가능해 축구 경기 티켓 구입에 적용할 수 있습니다.",통합문화이용권 (문화누리카드)
829,문화누리카드를 새로 발급받고 싶어요. 어디서 어떻게 신청할 수 있나요?,"문화누리카드는 읍면동 주민센터(행정복지센터)에서 신규발급 신청이 가능하며, 신분증을 지참해야 합니다. 또한 문화누리카드 누리집이나 모바일앱에서도 신규발급 신청할 수 있으나, 본인 인증이 필요합니다. ",통합문화이용권 (문화누리카드)
830,문화누리카드 재충전을 온라인으로 하고 싶어요. 어떻게 해야 할까요?,문화누리카드 누리집 사이트(http://www.mnuri.kr) 또는 모바일 앱에서 본인 인증 후 재충전 신청을 하실 수 있습니다.,통합문화이용권 (문화누리카드)
831,문화누리카드 고객지원센터를 통한 재충전 방법을 알려주세요.,문화누리카드 고객지원센터 1544-3412로 전화하여 ARS를 통해 재충전 신청을 하실 수 있습니다.,통합문화이용권 (문화누리카드)
832,문화누리카드 재충전은 누가 신청할 수 있나요?,"만 14세 이상이며, 유효기간 2024년 이후의 문화누리카드와 본인 명의 휴대전화를 소지한 경우에 신청할 수 있습니다. 단, 알뜰폰 사용자는 LG U+만 가능합니다.",통합문화이용권 (문화누리카드)
833,현장에서 문화누리카드를 재충전하고 싶어요. 어디로 가야 하나요?,가까운 읍면동 주민센터(행정복지센터)에 방문하셔서 카드 재충전 신청을 하시면 됩니다. 신분증을 반드시 지참해야 합니다.,통합문화이용권 (문화누리카드)
834,문화누리카드 누리집을 통해 신청하려면 어떤 정보가 필요한가요?,"문화누리카드 신규발급 또는 재충전을 위해서 누리집(http://www.mnuri.kr)에 접속하여 본인 인증을 해야 하므로, 본인 명의의 휴대전화 또는 다른 본인 인증 수단이 필요합니다.",통합문화이용권 (문화누리카드)
835,문화누리카드 웹사이트 접속 주소를 알려주세요.,문화누리카드 공식 웹사이트는 http://www.mnuri.kr 입니다. 여기서 다양한 정보를 확인하실 수 있어요.,통합문화이용권 (문화누리카드)
836,문화누리카드에 대해 전화로 문의하고 싶은데 어떤 번호로 연락하면 되나요?,문화누리카드에 관한 일반적인 문의는 고객지원센터 1544-3412번으로 전화하시면 됩니다.,통합문화이용권 (문화누리카드)
837,문화누리카드 잔액을 확인하고 싶어요. 어디로 연락해야 하죠?,문화누리카드의 잔액 확인 및 기타 관련 문의는 NH농협카드 고객센터 번호 1644-4000으로 연락하시면 안내받으실 수 있습니다.,통합문화이용권 (문화누리카드)
838,문화누리카드를 잃어버렸을 때는 어떻게 해야 하나요?,카드를 분실한 경우 NH농협카드 고객센터 1644-4000번으로 분실신고를 하시면 됩니다.,통합문화이용권 (문화누리카드)
839,문화누리카드 발급을 위해 어디에 문의해야 하나요?,문화누리카드 발급과 관련된 문의는 문화누리카드 고객지원센터 1544-3412번으로 하실 수 있습니다.,통합문화이용권 (문화누리카드)
840,문화누리카드 수령 후 등록 절차는 어떻게 진행하나요?,카드 수령 후 등록 절차에 대해선 NH농협카드 고객센터 1644-4000번으로 문의하시면 자세하게 안내받으실 수 있습니다.,통합문화이용권 (문화누리카드)
841,문화 생활을 지원받고 싶어요. 문화누리카드는 언제까지 신청할 수 있나요?,문화누리카드 발급기간은 2023년 2월 1일부터 11월 30일까지입니다. 예산 소진으로 조기 마감될 수 있으니 빠른 신청을 권장드립니다.,통합문화이용권 (문화누리카드)
842,문화누리카드 발급 후 사용 기간이 궁금합니다. 언제까지 써야 하나요?,문화누리카드는 발급 받은 날로부터 2023년 12월 31일까지 사용가능합니다. 이후에는 미사용금액은 환수되니 기간 내에 사용하시기 바랍니다.,통합문화이용권 (문화누리카드)
843,올해 문화누리카드는 어떻게 신청해야 하나요?,문화누리카드는 복지로 누리집 또는 가까운 주민센터를 통해 신청 가능합니다. 2023년 2월 1일부터 11월 30일까지 신청하시면 됩니다.,통합문화이용권 (문화누리카드)
844,문화누리카드 지원금은 현금으로 인출이 가능한가요?,"아니요, 문화누리카드 지원금은 이월이나 현금 인출이 불가능합니다. 꼭 사용기간 내에 문화 활동 등으로 사용해 주셔야 합니다.",통합문화이용권 (문화누리카드)
845,문화누리카드의 사용기한을 넘기면 어떻게 되나요?,"사용기한을 넘긴 문화누리카드의 잔액은 자동으로 국고로 환수됩니다. 이는 2023년 12월 31일까지 사용해야 하며, 이후에는 사용할 수 없습니다.",통합문화이용권 (문화누리카드)
846,"문화누리카드 발급을 받았다면, 구체적으로 어떻게 사용할 수 있나요?","문화누리카드는 공연, 전시, 영화 관람 및 도서 구입 등 문화적 경험을 위해 사용할 수 있으며, 지정된 가맹점에서 사용 가능합니다. 사용은 2023년 12월 31일까지로, 사용 가능한 분야 및 가맹점은 문화누리카드 홈페이지에서 확인할 수 있습니다.",통합문화이용권 (문화누리카드)
847,문화누리카드를 자동 재충전 받으려면 어느 기간 동안 수급 자격을 유지해야 하나요?,2023년 1월 9일부터 1월 13일 기간 동안 수급자격을 유지하셔야 합니다.,통합문화이용권 (문화누리카드)
848,문화누리카드의 2023년 지원금은 얼마인가요?,2023년에는 문화누리카드에 11만 원의 지원금이 지급됩니다.,통합문화이용권 (문화누리카드)
849,문화누리카드 자동재충전을 확인할 수 있는 마지막 날짜는 언제인가요?,자동재충전 여부는 2023년 2월 1일 이후에 확인할 수 있습니다.,통합문화이용권 (문화누리카드)
850,만약 자동재충전이 되지 않았다면 어디에서 재충전 신청을 할 수 있나요?,"자동재충전이 안 되었다면 주민센터, 누리집, 모바일 앱을 통해 발급 및 재충전 신청이 가능합니다.",통합문화이용권 (문화누리카드)
851,문화누리카드 자동재충전 기간은 언제까지인가요?,문화누리카드 자동재충전 기간은 2023년 1월 16일부터 1월 19일까지 입니다.,통합문화이용권 (문화누리카드)
852,문화누리카드 자동재충전 완료 후에 어떻게 안내 받을 수 있나요?,자동재충전 완료 후 문자로 안내를 받게 됩니다.,통합문화이용권 (문화누리카드)
853,문화누리카드 잔액을 확인하고 싶어요. 어디에서 확인할 수 있나요?,"문화누리카드 잔액은 누리집(http://www.mnuri.kr), 모바일 앱, 행정복지센터, 또는 고객지원센터를 통해 확인하실 수 있습니다. 특히, 모바일 앱에서는 가입 후 바로 잔액 조회가 가능하니 편리합니다.",통합문화이용권 (문화누리카드)
854,문화누리카드를 잃어버렸어요. 재발급은 어떻게 신청하나요?,문화누리카드를 분실하셨다면 가까운 주민센터(행정복지센터)를 방문하셔서 재발급을 신청하실 수 있습니다. 온라인 누리집을 통해서도 재발급이 가능합니다. 분실신고 및 재발급 절차를 확인해 보세요.,통합문화이용권 (문화누리카드)
855,문화누리카드 신규 신청 방법을 알려주세요.,"문화누리카드는 매년 초기에 신청을 받으며, 신청 방법은 주민센터 방문 신청 또는 문화누리카드 누리집을 통한 온라인 신청으로 가능합니다. 구비 서류는 본인 신분증과 기초생활수급자 또는 차상위계층 확인서류를 준비해 주세요.",통합문화이용권 (문화누리카드)
856,문화누리카드 할인 혜택은 어떤 것들이 있나요?,"문화누리카드 사용시 다양한 문화, 예술, 관광, 체육 행사나 시설 이용 시 할인을 받을 수 있습니다. 특히 연극, 영화, 뮤지컬, 콘서트, 박물관, 도서관, 스포츠 활동 등에 사용하면서 문화생활을 풍부하게 즐기실 수 있습니다.",통합문화이용권 (문화누리카드)
857,문화누리카드는 해외에서 사용할 수 있나요?,문화누리카드는 국내에서만 사용할 수 있는 카드입니다. 해외에서는 사용하실 수 없으니 주의해 주세요. 국내 다양한 문화 혜택을 이용해 보시길 바랍니다.,통합문화이용권 (문화누리카드)
858,문화누리카드로 할인받은 입장권을 환불할 수 있나요?,"문화누리카드로 할인받은 입장권의 환불 가능 여부는 해당 입장권의 환불 정책에 따라 다릅니다. 구매하신 티켓이 환불 가능한 경우, 정해진 절차에 따라 환불받으실 수 있으나 문화누리카드의 재충전은 불가할 수 있으므로 환불 규정을 미리 확인하시기 바랍니다.",통합문화이용권 (문화누리카드)
859,평생교육바우처 지원 대상 중 기초생활수급자는 어느 연령대에 속하는 사람인가요?,평생교육바우처 지원 대상인 기초생활수급자는 만 19세 이상의 성인입니다.,평생교육바우처
860,차상위계층도 평생교육바우처 제도의 혜택을 받을 수 있나요?,"네, 차상위계층도 평생교육바우처 대상에 포함됩니다.",평생교육바우처
861,평생교육바우처의 지원을 받기 위한 소득 기준은 무엇인가요?,"평생교육바우처 소득 기준은 기준 중위소득 65% 이하인 가구의 구성원이 해당됩니다. 다만, 1인 가구는 기준 중위소득 120% 이하가 적용됩니다.",평생교육바우처
862,1인 가구에 적용되는 평생교육바우처의 소득 기준은 어떻게 되나요?,1인 가구의 경우 기준 중위소득 120% 이하인 경우 평생교육바우처 지원 대상이 됩니다.,평생교육바우처
